273,6812,1416,273
274,6825,272,274
275,6837,890,275
276,6850,1936,276
277,6862,1592,277
278,6875,585,278
279,6887,1382,279
280,6914,371,280
281,6928,67,281
282,6942,123,282
283,6957,862,283
284,6971,730,284
285,6985,75,285
286,7020,190,286
287,7040,182,287
288,7060,526,288
289,7080,862,289
290,7111,1243,290
291,7122,2150,291
292,7133,989,292
293,7144,1051,293
294,7155,825,294
295,7166,283,295
296,7177,1939,296
297,7188,85,297
298,7225,386,298
299,7250,177,299
300,7275,875,300
301,7316,374,301
302,7333,1489,302
303,7350,202,303
304,7366,1595,304
305,7383,1088,305
306,7411,1154,306
307,7422,853,307
308,7433,772,308
309,7444,103,309
310,7455,1774,310
311,7466,220,311
312,7477,380,312
313,7488,555,313
314,7516,2170,314
315,7533,4,315
316,7550,671,316
317,7566,1166,317
318,7583,1229,318
319,7625,1448,319
320,7650,1778,320
321,7675,2116,321
322,7720,354,322
323,7740,429,323
324,7760,832,324
325,7780,2491,325
326,7850,27,326
327,7916,23,327
328,7933,5892,328
329,7950,1003,329
330,7966,171,330
331,7983,777,331
332,8025,1543,332
333,8050,1670,333
334,8075,229,334
335,8120,720,335
336,8140,385,336
337,8160,1156,337
338,8180,3015,338
339,8216,548,339
340,8233,282,340
341,8250,2318,341
342,8266,36,342
343,8283,812,343
344,8333,3832,344
345,8366,98,345
346,8450,136,346
347,8514,1746,347
348,8528,2398,348
349,8542,1200,349
350,8557,4973,350
351,8571,496,351
352,8585,3771,352
353,8650,294,353
354,8716,823,354
355,8733,2031,355
356,8750,1280,356
357,8766,128,357
358,8783,378,358
359,8833,695,359
360,8866,232,360
361,8925,243,361
362,8950,1433,362
363,8975,14,363
364,9014,295,364
365,9028,15,365
366,9042,76,366
367,9057,282,367
368,9071,625,368
369,9085,4378,369
370,9112,1376,370
371,9125,3996,371
372,9137,945,372
373,9150,253,373
374,9162,1596,374
375,9175,855,375
376,9187,107,376
377,9216,392,377
378,9233,760,378
379,9250,4024,379
380,9266,53,380
381,9283,2003,381
382,9333,2091,382
383,9366,85,383
384,9414,654,384
385,9428,1039,385
386,9442,2555,386
387,9457,1674,387
388,9471,77,388
389,9485,1034,389
390,9512,532,390
391,9525,662,391
392,9537,1078,392
393,9550,773,393
394,9562,140,394
395,9575,310,395
396,9587,226,396
397,9625,10,397
398,9650,2020,398
399,9675,3008,399
400,9716,1064,400
401,9733,719,401
402,9750,1638,402
403,9766,168,403
404,9783,895,404
405,9816,6,405
406,9833,2077,406
407,9850,1755,407
408,9866,144,408
409,9883,1454,409
410,9914,917,410
411,9928,181,411
412,9942,2966,412
413,9957,1372,413
414,9971,346,414
415,9985,1556,415
416,10012,1102,416
417,10025,2611,417
418,10037,1421,418
419,10050,672,419
420,10062,582,420
421,10075,486,421
422,10087,228,422
423,10125,3166,423
424,10150,887,424
425,10175,842,425
426,10250,492,426
427,10325,1096,427
428,10350,90,428
429,10375,1905,429
430,10420,106,430
431,10440,773,431
432,10460,595,432
433,10480,1687,433
434,10533,3086,434
435,10566,3949,435
436,10625,1145,436
437,10650,10,437
438,10675,401,438
439,10725,308,439
440,10750,329,440
441,10775,423,441
442,10825,2022,442
443,10850,724,443
444,10875,530,444
445,10933,907,445
446,10966,2410,446
447,11014,1809,447
448,11028,4197,448
449,11042,4926,449
450,11057,47,450
451,11071,1727,451
452,11085,433,452
453,11116,396,453
454,11133,75,454
455,11150,833,455
456,11166,500,456
457,11183,1965,457
458,11220,1073,458
459,11240,436,459
460,11260,4909,460
461,11280,1197,461
462,11320,204,462
463,11340,898,463
464,11360,1252,464
465,11380,1045,465
466,11414,81,466
467,11428,794,467
468,11442,775,468
469,11457,130,469
470,11471,1438,470
471,11485,685,471
472,11520,532,472
473,11540,798,473
474,11560,165,474
475,11580,226,475
476,11625,290,476
477,11650,972,477
478,11675,559,478
479,11709,1563,479
480,11718,800,480
481,11727,243,481
482,11736,1761,482
483,11745,123,483
484,11754,65,484
485,11763,919,485
486,11772,243,486
487,11781,73,487
488,11790,609,488
489,11825,631,489
490,11850,4809,490
491,11875,1546,491
492,11920,492,492
493,11940,89,493
494,11960,62,494
495,11980,2136,495
496,12014,1556,496
497,12028,216,497
498,12042,864,498
499,12057,41,499
500,12071,1646,500
501,12085,1166,501
502,12116,110,502
503,12133,713,503
504,12150,787,504
505,12166,554,505
506,12183,1934,506
507,12220,451,507
508,12240,81,508
509,12260,388,509
510,12280,116,510
511,12325,4899,511
512,12350,2340,512
513,12375,539,513
514,12420,621,514
515,12440,1088,515
516,12460,532,516
517,12480,178,517
518,12520,1107,518
519,12540,1852,519
520,12560,252,520
521,12580,115,521
522,12625,342,522
523,12650,1684,523
524,12675,159,524
525,12725,1080,525
526,12750,2542,526
527,12775,846,527
528,12812,288,528
529,12825,1533,529
530,12837,1524,530
531,12850,1374,531
532,12862,3969,532
533,12875,226,533
534,12887,1303,534
535,12916,1780,535
536,12933,2707,536
537,12950,152,537
538,12966,101,538
539,12983,1576,539
540,13020,1244,540
541,13040,3619,541
542,13060,1688,542
543,13080,2,543
544,13133,714,544
545,13166,470,545
546,13225,1688,546
547,13250,1522,547
548,13275,1844,548
549,13325,464,549
550,13350,75,550
551,13375,203,551
552,13425,124,552
553,13450,1869,553
554,13475,1422,554
555,13533,118,555
556,13566,139,556
557,13620,700,557
558,13640,114,558
559,13660,906,559
560,13680,870,560
561,13725,530,561
562,13750,13,562
563,13775,499,563
564,13816,1171,564
565,13833,3415,565
566,13850,637,566
567,13866,1772,567
568,13883,571,568
569,13912,1464,569
570,13925,903,570
571,13937,2133,571
572,13950,727,572
573,13962,374,573
574,13975,683,574
575,13987,1207,575
576,14050,502,576
577,14133,1562,577
578,14166,1225,578
579,14225,766,579
580,14250,606,580
581,14275,182,581
582,14316,1490,582
583,14333,2461,583
584,14350,228,584
585,14366,214,585
586,14383,470,586
587,14433,745,587
588,14466,980,588
589,14533,449,589
590,14566,276,590
591,14616,1945,591
592,14633,2038,592
593,14650,943,593
594,14666,1653,594
595,14683,116,595
596,14733,604,596
597,14766,376,597
598,14816,460,598
599,14833,619,599
600,14850,681,600
601,14866,102,601
602,14883,102,602
603,14916,208,603
604,14933,55,604
605,14950,1593,605
606,14966,197,606
607,14983,132,607
608,15033,846,608
609,15066,2041,609
610,15125,642,610
611,15150,3269,611
612,15175,884,612
613,15216,276,613
614,15233,164,614
615,15250,585,615
616,15266,2347,616
617,15283,340,617
618,15312,1576,618
619,15325,1015,619
620,15337,643,620
621,15350,138,621
622,15362,621,622
623,15375,284,623
624,15387,397,624
625,15412,113,625
626,15425,262,626
627,15437,188,627
628,15450,511,628
629,15462,647,629
630,15475,1961,630
631,15487,1554,631
632,15533,1458,632
633,15566,1041,633
634,15616,330,634
635,15633,2216,635
636,15650,363,636
637,15666,681,637
638,15683,1798,638
639,15733,1064,639
640,15766,2084,640
641,15825,90,641
642,15850,2899,642
643,15875,569,643
644,15914,474,644
645,15928,624,645
646,15942,1295,646
647,15957,688,647
648,15971,19,648
649,15985,988,649
650,16033,700,650
651,16066,622,651
652,16120,6526,652
653,16140,55,653
654,16160,1733,654
655,16180,420,655
656,16250,913,656
657,16320,5113,657
658,16340,678,658
659,16360,2030,659
660,16380,537,660
661,16450,2855,661
662,16520,152,662
663,16540,643,663
664,16560,163,664
665,16580,652,665
666,16620,980,666
667,16640,407,667
668,16660,279,668
669,16680,1386,669
670,16725,128,670
671,16750,3022,671
672,16775,547,672
673,16814,332,673
674,16828,1005,674
675,16842,806,675
676,16857,1774,676
677,16871,284,677
678,16885,36,678
679,16933,2618,679
680,16966,358,680
681,17033,246,681
682,17066,880,682
683,17120,1917,683
684,17140,400,684
685,17160,762,685
686,17180,170,686
687,17214,127,687
688,17228,59,688
689,17242,3227,689
690,17257,4472,690
691,17271,230,691
692,17285,1121,692
693,17316,983,693
694,17333,651,694
695,17350,412,695
696,17366,36,696
697,17383,642,697
698,17410,630,698
699,17420,2409,699
700,17430,1734,700
701,17440,3929,701
702,17450,1304,702
703,17460,469,703
704,17470,167,704
705,17480,863,705
706,17490,70,706
707,17512,413,707
708,17525,163,708
709,17537,833,709
710,17550,492,710
711,17562,148,711
712,17575,706,712
713,17587,454,713
714,17650,346,714
715,17733,1247,715
716,17766,809,716
717,17850,165,717
718,17920,147,718
719,17940,738,719
720,17960,901,720
721,17980,926,721
722,18020,1142,722
723,18040,953,723
724,18060,114,724
725,18080,889,725
726,18125,1809,726
727,18150,765,727
728,18175,349,728
729,18225,166,729
730,18250,146,730
731,18275,234,731
732,18314,498,732
733,18328,889,733
734,18342,701,734
735,18357,48,735
736,18371,68,736
737,18385,1087,737
738,18433,1333,738
739,18466,194,739
740,18520,916,740
741,18540,340,741
742,18560,343,742
743,18580,337,743
744,18620,2986,744
745,18640,629,745
746,18660,609,746
747,18680,322,747
748,18711,2154,748
749,18722,1168,749
750,18733,701,750
751,18744,1401,751
752,18755,500,752
753,18766,620,753
754,18777,740,754
755,18788,125,755
756,18850,156,756
757,18925,24,757
758,18950,260,758
759,18975,1405,759
760,19033,410,760
761,19066,2380,761
762,19114,303,762
763,19128,780,763
764,19142,182,764
765,19157,716,765
766,19171,778,766
767,19185,1028,767
768,19233,273,768
769,19266,3488,769
770,19316,150,770
771,19333,128,771
772,19350,930,772
773,19366,189,773
774,19383,463,774
775,19433,2619,775
776,19466,313,776
777,19514,267,777
778,19528,1302,778
779,19542,857,779
780,19557,298,780
781,19571,5682,781
782,19585,1102,782
783,19620,297,783
784,19640,1969,784
785,19660,1183,785
786,19680,265,786
787,19710,1837,787
788,19720,407,788
789,19730,2620,789
790,19740,3242,790
791,19750,964,791
792,19760,2578,792
793,19770,1328,793
794,19780,23,794
795,19790,1241,795
796,19820,1158,796
797,19840,1611,797
798,19860,1273,798
799,19880,1326,799
800,19933,127,800
801,19966,144,801
802,20016,306,802
803,20033,1637,803
804,20050,115,804
805,20066,212,805
806,20083,1044,806
807,20125,4536,807
808,20150,2324,808
809,20175,127,809
810,20233,2891,810
811,20266,81,811
812,20311,170,812
813,20322,1004,813
814,20333,109,814
815,20344,1534,815
816,20355,103,816
817,20366,655,817
818,20377,1145,818
819,20388,1322,819
820,20450,662,820
821,20514,960,821
822,20528,391,822
823,20542,3299,823
824,20557,1449,824
825,20571,631,825
826,20585,386,826
827,20625,15,827
828,20650,2465,828
829,20675,629,829
830,20716,1001,830
831,20733,4931,831
832,20750,222,832
833,20766,1183,833
834,20783,1926,834
835,20825,2008,835
836,20850,1663,836
837,20875,528,837
838,20933,2476,838
839,20966,1511,839
840,21016,2646,840
841,21033,421,841
842,21050,288,842
843,21066,594,843
844,21083,1026,844
845,21116,4798,845
846,21133,597,846
847,21150,489,847
848,21166,235,848
849,21183,676,849
850,21216,1198,850
851,21233,2605,851
852,21250,170,852
853,21266,364,853
854,21283,1398,854
855,21350,547,855
856,21416,350,856
857,21433,463,857
858,21450,687,858
859,21466,1154,859
860,21483,705,860
861,21533,515,861
862,21566,543,862
863,21625,287,863
864,21650,796,864
865,21675,531,865
866,21720,648,866
867,21740,811,867
868,21760,469,868
869,21780,45,869
870,21814,954,870
871,21828,94,871
872,21842,1938,872
873,21857,1400,873
874,21871,201,874
875,21885,1358,875
876,21950,3859,876
877,22010,412,877
878,22020,585,878
879,22030,6231,879
880,22040,292,880
881,22050,309,881
882,22060,459,882
883,22070,761,883
884,22080,1695,884
885,22090,349,885
886,22125,539,886
887,22150,955,887
888,22175,949,888
889,22220,271,889
890,22240,368,890
891,22260,342,891
892,22280,2340,892
893,22316,62,893
894,22333,390,894
895,22350,2076,895
896,22366,1086,896
897,22383,821,897
898,22420,411,898
899,22440,391,899
900,22460,242,900
901,22480,1322,901
902,22533,712,902
903,22566,495,903
904,22616,177,904
905,22633,1194,905
906,22650,257,906
907,22666,1448,907
908,22683,1192,908
909,22716,1398,909
910,22733,4476,910
911,22750,280,911
912,22766,875,912
913,22783,1468,913
914,22811,111,914
915,22822,43,915
916,22833,599,916
917,22844,2531,917
918,22855,2256,918
919,22866,1666,919
920,22877,3068,920
921,22888,1304,921
922,22916,965,922
923,22933,200,923
924,22950,1477,924
925,22966,798,925
926,22983,626,926
927,23050,25,927
928,23112,2672,928
929,23125,956,929
930,23137,93,930
931,23150,1128,931
932,23162,68,932
933,23175,51,933
934,23187,402,934
935,23225,894,935
936,23250,355,936
937,23275,1236,937
938,23325,1415,938
939,23350,2436,939
940,23375,191,940
941,23416,538,941
942,23433,575,942
943,23450,2292,943
944,23466,213,944
945,23483,764,945
946,23525,1607,946
947,23550,1222,947
948,23575,758,948
949,23616,125,949
950,23633,833,950
951,23650,140,951
952,23666,1137,952
953,23683,1757,953
954,23750,834,954
955,23812,288,955
956,23825,1110,956
957,23837,246,957
958,23850,57,958
959,23862,161,959
960,23875,627,960
961,23887,1616,961
962,23920,246,962
963,23940,1862,963
964,23960,503,964
965,23980,548,965
966,24016,1283,966
967,24033,210,967
968,24050,1195,968
969,24066,1299,969
970,24083,1370,970
971,24111,1484,971
972,24122,1153,972
973,24133,652,973
974,24144,1159,974
975,24155,568,975
976,24166,902,976
977,24177,560,977
978,24188,2336,978
979,24220,2378,979
980,24240,565,980
981,24260,978,981
982,24280,793,982
983,24325,335,983
984,24350,4213,984
985,24375,317,985
986,24425,215,986
987,24450,49,987
988,24475,560,988
989,24525,202,989
990,24550,928,990
991,24575,1063,991
992,24614,1590,992
993,24628,836,993
994,24642,269,994
995,24657,417,995
996,24671,1143,996
997,24685,371,997
998,24712,785,998
999,24725,222,999
