227,6011,840,227
228,6022,1849,228
229,6033,380,229
230,6044,351,230
231,6055,127,231
232,6066,143,232
233,6077,939,233
234,6088,386,234
235,6150,416,235
236,6233,780,236
237,6266,382,237
238,6320,72,238
239,6340,52,239
240,6360,406,240
241,6380,13,241
242,6450,995,242
243,6520,1039,243
244,6540,359,244
245,6560,330,245
246,6580,299,246
247,6616,276,247
248,6633,20,248
249,6650,930,249
250,6666,637,250
251,6683,172,251
252,6725,397,252
253,6750,447,253
254,6775,626,254
255,6816,65,255
256,6833,471,256
257,6850,897,257
258,6866,0,258
259,6883,1501,259
260,6933,395,260
261,6966,328,261
262,7012,48,262
263,7025,101,263
264,7037,767,264
265,7050,584,265
266,7062,621,266
267,7075,1448,267
268,7087,13,268
269,7150,1020,269
270,7212,119,270
271,7225,685,271
272,7237,1320,272
273,7250,1296,273
274,7262,25,274
275,7275,161,275
276,7287,2384,276
277,7314,336,277
278,7328,51,278
279,7342,66,279
280,7357,597,280
281,7371,4,281
282,7385,250,282
283,7416,555,283
284,7433,1489,284
285,7450,55,285
286,7466,494,286
287,7483,593,287
288,7525,197,288
289,7550,59,289
290,7575,302,290
291,7616,631,291
292,7633,1131,292
293,7650,372,293
294,7666,155,294
295,7683,185,295
296,7720,356,296
297,7740,216,297
298,7760,404,298
299,7780,102,299
300,7825,221,300
301,7850,462,301
302,7875,121,302
303,7911,1512,303
304,7922,233,304
305,7933,281,305
306,7944,402,306
307,7955,59,307
308,7966,972,308
309,7977,498,309
310,7988,599,310
311,8025,91,311
312,8050,647,312
313,8075,10,313
314,8125,789,314
315,8150,403,315
316,8175,697,316
317,8225,402,317
318,8250,1277,318
319,8275,3038,319
320,8333,12,320
321,8366,593,321
322,8420,863,322
323,8440,71,323
324,8460,145,324
325,8480,285,325
326,8520,125,326
327,8540,90,327
328,8560,675,328
329,8580,154,329
330,8612,181,330
331,8625,142,331
332,8637,66,332
333,8650,355,333
334,8662,360,334
335,8675,342,335
336,8687,437,336
337,8733,227,337
338,8766,141,338
339,8820,133,339
340,8840,12,340
341,8860,383,341
342,8880,554,342
343,8925,451,343
344,8950,137,344
345,8975,1902,345
346,9010,77,346
347,9020,987,347
348,9030,146,348
349,9040,294,349
350,9050,490,350
351,9060,185,351
352,9070,73,352
353,9080,3,353
354,9090,225,354
355,9116,120,355
356,9133,1381,356
357,9150,22,357
358,9166,393,358
359,9183,270,359
360,9220,285,360
361,9240,837,361
362,9260,252,362
363,9280,85,363
364,9320,202,364
365,9340,364,365
366,9360,60,366
367,9380,1650,367
368,9414,324,368
369,9428,134,369
370,9442,359,370
371,9457,58,371
372,9471,1303,372
373,9485,939,373
374,9510,241,374
375,9520,1095,375
376,9530,534,376
377,9540,34,377
378,9550,109,378
379,9560,217,379
380,9570,582,380
381,9580,179,381
382,9590,2355,382
383,9633,49,383
384,9666,678,384
385,9716,1203,385
386,9733,71,386
387,9750,13,387
388,9766,79,388
389,9783,2468,389
390,9820,201,390
391,9840,371,391
392,9860,691,392
393,9880,139,393
394,9925,773,394
395,9950,141,395
396,9975,1459,396
397,10020,1480,397
398,10040,221,398
399,10060,121,399
400,10080,1301,400
401,10150,465,401
402,10214,54,402
403,10228,288,403
404,10242,366,404
405,10257,789,405
406,10271,867,406
407,10285,154,407
408,10350,277,408
409,10414,172,409
410,10428,22,410
411,10442,572,411
412,10457,561,412
413,10471,299,413
414,10485,117,414
415,10506,508,415
416,10513,1010,416
417,10520,650,417
418,10526,300,418
419,10533,235,419
420,10540,286,420
421,10546,143,421
422,10553,962,422
423,10560,174,423
424,10566,1010,424
425,10573,872,425
426,10580,268,426
427,10586,16,427
428,10593,560,428
429,10616,854,429
430,10633,2029,430
431,10650,1351,431
432,10666,130,432
433,10683,63,433
434,10716,272,434
435,10733,6,435
436,10750,1066,436
437,10766,39,437
438,10783,728,438
439,10816,35,439
440,10833,1352,440
441,10850,265,441
442,10866,1412,442
443,10883,725,443
444,10925,1007,444
445,10950,528,445
446,10975,433,446
447,11033,262,447
448,11066,457,448
449,11112,809,449
450,11125,1254,450
451,11137,520,451
452,11150,196,452
453,11162,59,453
454,11175,26,454
455,11187,571,455
456,11220,1112,456
457,11240,519,457
458,11260,661,458
459,11280,256,459
460,11325,163,460
461,11350,262,461
462,11375,80,462
463,11425,181,463
464,11450,4,464
465,11475,270,465
466,11525,355,466
467,11550,401,467
468,11575,293,468
469,11620,71,469
470,11640,347,470
471,11660,366,471
472,11680,256,472
473,11720,58,473
474,11740,379,474
475,11760,828,475
476,11780,93,476
477,11816,110,477
478,11833,482,478
479,11850,537,479
480,11866,765,480
481,11883,194,481
482,11925,428,482
483,11950,65,483
484,11975,810,484
485,12025,178,485
486,12050,17,486
487,12075,779,487
488,12133,1181,488
489,12166,54,489
490,12250,431,490
491,12320,218,491
492,12340,9,492
493,12360,12,493
494,12380,243,494
495,12411,238,495
496,12422,109,496
497,12433,410,497
498,12444,108,498
499,12455,299,499
500,12466,485,500
501,12477,266,501
502,12488,250,502
503,12516,1213,503
504,12533,2779,504
505,12550,203,505
506,12566,101,506
507,12583,619,507
508,12625,1209,508
509,12650,617,509
510,12675,261,510
511,12714,536,511
512,12728,1013,512
513,12742,264,513
514,12757,686,514
515,12771,794,515
516,12785,159,516
517,12820,345,517
518,12840,135,518
519,12860,419,519
520,12880,96,520
521,12920,579,521
522,12940,48,522
523,12960,367,523
524,12980,1334,524
525,13020,41,525
526,13040,495,526
527,13060,117,527
528,13080,3004,528
529,13120,61,529
530,13140,371,530
531,13160,1019,531
532,13180,196,532
533,13225,1109,533
534,13250,1018,534
535,13275,220,535
536,13308,818,536
537,13316,362,537
538,13325,687,538
539,13333,954,539
540,13341,115,540
541,13350,515,541
542,13358,533,542
543,13366,1805,543
544,13375,1747,544
545,13383,290,545
546,13391,263,546
547,13433,1914,547
548,13466,853,548
549,13525,393,549
550,13550,673,550
551,13575,75,551
552,13614,89,552
553,13628,806,553
554,13642,261,554
555,13657,1136,555
556,13671,10,556
557,13685,420,557
558,13725,808,558
559,13750,205,559
560,13775,193,560
561,13833,1207,561
562,13866,606,562
563,13920,48,563
564,13940,502,564
565,13960,159,565
566,13980,16,566
567,14033,29,567
568,14066,499,568
569,14114,630,569
570,14128,59,570
571,14142,909,571
572,14157,98,572
573,14171,868,573
574,14185,1497,574
575,14225,13,575
576,14250,506,576
577,14275,89,577
578,14333,522,578
579,14366,180,579
580,14420,320,580
581,14440,328,581
582,14460,187,582
583,14480,2,583
584,14516,21,584
585,14533,1121,585
586,14550,76,586
587,14566,18,587
588,14583,1028,588
589,14620,676,589
590,14640,42,590
591,14660,498,591
592,14680,793,592
593,14720,159,593
594,14740,112,594
595,14760,419,595
596,14780,169,596
597,14825,313,597
598,14850,621,598
599,14875,147,599
600,14920,143,600
601,14940,998,601
602,14960,425,602
603,14980,166,603
604,15012,616,604
605,15025,650,605
606,15037,465,606
607,15050,33,607
608,15062,244,608
609,15075,623,609
610,15087,849,610
611,15120,188,611
612,15140,6,612
613,15160,718,613
614,15180,139,614
615,15216,856,615
616,15233,946,616
617,15250,946,617
618,15266,69,618
619,15283,15,619
620,15333,1857,620
621,15366,178,621
622,15425,212,622
623,15450,477,623
624,15475,4,624
625,15533,153,625
626,15566,215,626
627,15650,1297,627
628,15725,1436,628
629,15750,245,629
630,15775,1202,630
631,15820,106,631
632,15840,294,632
633,15860,256,633
634,15880,76,634
635,15916,206,635
636,15933,1668,636
637,15950,1251,637
638,15966,473,638
639,15983,1059,639
640,16014,604,640
641,16028,324,641
642,16042,182,642
643,16057,471,643
644,16071,406,644
645,16085,180,645
646,16116,765,646
647,16133,1648,647
648,16150,1297,648
649,16166,347,649
650,16183,7,650
651,16233,35,651
652,16266,50,652
653,16316,1369,653
654,16333,1970,654
655,16350,196,655
656,16366,465,656
657,16383,891,657
658,16420,3,658
659,16440,253,659
660,16460,164,660
661,16480,324,661
662,16514,967,662
663,16528,2013,663
664,16542,86,664
665,16557,556,665
666,16571,710,666
667,16585,17,667
668,16625,588,668
669,16650,469,669
670,16675,671,670
671,16725,25,671
672,16750,918,672
673,16775,411,673
674,16850,277,674
675,16916,401,675
676,16933,487,676
677,16950,505,677
678,16966,695,678
679,16983,2015,679
680,17020,493,680
681,17040,105,681
682,17060,259,682
683,17080,348,683
684,17112,495,684
685,17125,851,685
686,17137,272,686
687,17150,104,687
688,17162,233,688
689,17175,164,689
690,17187,308,690
691,17225,235,691
692,17250,322,692
693,17275,9,693
694,17314,0,694
695,17328,128,695
696,17342,943,696
697,17357,64,697
698,17371,1156,698
699,17385,138,699
700,17420,124,700
701,17440,358,701
702,17460,1265,702
703,17480,102,703
704,17533,59,704
705,17566,253,705
706,17633,275,706
707,17666,1125,707
708,17725,112,708
709,17750,212,709
710,17775,17,710
711,17814,52,711
712,17828,319,712
713,17842,449,713
714,17857,319,714
715,17871,1187,715
716,17885,1056,716
717,17914,711,717
718,17928,191,718
719,17942,569,719
720,17957,865,720
721,17971,190,721
722,17985,934,722
723,18016,433,723
724,18033,45,724
725,18050,190,725
726,18066,850,726
727,18083,745,727
728,18116,794,728
729,18133,279,729
730,18150,958,730
731,18166,280,731
732,18183,222,732
733,18225,73,733
734,18250,889,734
735,18275,382,735
736,18325,132,736
737,18350,164,737
738,18375,1117,738
739,18433,330,739
740,18466,289,740
741,18525,1027,741
742,18550,546,742
743,18575,755,743
744,18616,144,744
745,18633,610,745
746,18650,393,746
747,18666,1067,747
748,18683,762,748
749,18725,498,749
750,18750,2129,750
751,18775,517,751
752,18811,444,752
753,18822,2335,753
754,18833,700,754
755,18844,2038,755
756,18855,2,756
757,18866,38,757
758,18877,457,758
759,18888,41,759
760,18920,82,760
761,18940,837,761
762,18960,782,762
763,18980,1745,763
764,19016,22,764
765,19033,184,765
766,19050,913,766
767,19066,211,767
768,19083,436,768
769,19120,176,769
770,19140,98,770
771,19160,19,771
772,19180,188,772
773,19233,23,773
774,19266,13,774
775,19320,900,775
776,19340,409,776
777,19360,328,777
778,19380,466,778
779,19420,1741,779
780,19440,275,780
781,19460,945,781
782,19480,1244,782
783,19525,643,783
784,19550,547,784
785,19575,42,785
786,19616,1101,786
787,19633,604,787
788,19650,140,788
789,19666,405,789
790,19683,482,790
791,19733,381,791
792,19766,251,792
793,19810,116,793
794,19820,530,794
795,19830,1596,795
796,19840,236,796
797,19850,178,797
798,19860,1292,798
799,19870,523,799
800,19880,30,800
801,19890,10,801
802,19912,1601,802
803,19925,500,803
804,19937,26,804
805,19950,1030,805
806,19962,901,806
807,19975,275,807
808,19987,91,808
809,20014,1317,809
810,20028,150,810
811,20042,52,811
812,20057,868,812
813,20071,1229,813
814,20085,252,814
815,20125,889,815
816,20150,731,816
817,20175,589,817
818,20220,564,818
819,20240,203,819
820,20260,126,820
821,20280,239,821
822,20333,196,822
823,20366,42,823
824,20414,463,824
825,20428,1387,825
826,20442,105,826
827,20457,697,827
828,20471,1124,828
829,20485,158,829
830,20525,1019,830
831,20550,507,831
832,20575,693,832
833,20614,233,833
834,20628,333,834
835,20642,28,835
836,20657,227,836
837,20671,195,837
838,20685,130,838
839,20720,1917,839
840,20740,89,840
841,20760,1360,841
842,20780,116,842
843,20850,81,843
844,20914,21,844
845,20928,62,845
846,20942,471,846
847,20957,563,847
848,20971,114,848
849,20985,1056,849
850,21050,101,850
851,21112,72,851
852,21125,738,852
853,21137,92,853
854,21150,1905,854
855,21162,2007,855
856,21175,432,856
857,21187,556,857
858,21233,38,858
859,21266,699,859
860,21333,407,860
861,21366,1156,861
862,21416,517,862
863,21433,227,863
864,21450,67,864
865,21466,190,865
866,21483,149,866
867,21516,231,867
868,21533,298,868
869,21550,1025,869
870,21566,478,870
871,21583,222,871
872,21620,506,872
873,21640,845,873
874,21660,157,874
875,21680,976,875
876,21725,5,876
877,21750,416,877
878,21775,1313,878
879,21833,1090,879
880,21866,232,880
881,21920,56,881
882,21940,156,882
883,21960,788,883
884,21980,22,884
885,22025,1156,885
886,22050,61,886
887,22075,324,887
888,22116,115,888
889,22133,94,889
890,22150,311,890
891,22166,184,891
892,22183,504,892
893,22214,322,893
894,22228,114,894
895,22242,390,895
896,22257,871,896
897,22271,153,897
898,22285,70,898
899,22325,82,899
900,22350,32,900
901,22375,628,901
902,22410,1234,902
903,22420,288,903
904,22430,795,904
905,22440,29,905
906,22450,430,906
907,22460,7,907
908,22470,131,908
909,22480,346,909
910,22490,29,910
911,22533,1370,911
912,22566,102,912
913,22616,823,913
914,22633,155,914
915,22650,312,915
916,22666,626,916
917,22683,25,917
918,22714,4,918
919,22728,50,919
920,22742,898,920
921,22757,381,921
922,22771,281,922
923,22785,742,923
924,22814,581,924
925,22828,177,925
926,22842,796,926
927,22857,979,927
928,22871,1318,928
929,22885,72,929
930,22920,133,930
931,22940,425,931
932,22960,756,932
933,22980,619,933
934,23014,941,934
935,23028,74,935
936,23042,215,936
937,23057,1090,937
938,23071,63,938
939,23085,119,939
940,23120,1700,940
941,23140,823,941
942,23160,42,942
943,23180,545,943
944,23211,358,944
945,23222,93,945
946,23233,1383,946
947,23244,288,947
948,23255,1248,948
949,23266,401,949
950,23277,60,950
951,23288,84,951
952,23350,613,952
953,23416,60,953
954,23433,432,954
955,23450,2578,955
956,23466,1893,956
957,23483,744,957
958,23514,501,958
959,23528,767,959
960,23542,694,960
961,23557,48,961
962,23571,174,962
963,23585,281,963
964,23616,455,964
965,23633,1567,965
966,23650,1465,966
967,23666,299,967
968,23683,454,968
969,23750,529,969
970,23820,283,970
971,23840,286,971
972,23860,42,972
973,23880,630,973
974,23933,314,974
975,23966,126,975
976,24020,2690,976
977,24040,753,977
978,24060,513,978
979,24080,111,979
980,24120,683,980
981,24140,471,981
982,24160,211,982
983,24180,763,983
984,24214,186,984
985,24228,186,985
986,24242,255,986
987,24257,4,987
988,24271,824,988
989,24285,509,989
990,24325,635,990
991,24350,63,991
992,24375,84,992
993,24433,191,993
994,24466,185,994
995,24525,669,995
996,24550,143,996
997,24575,491,997
998,24620,516,998
999,24640,930,999
